"name",lat,lng,url
"Gedenkstein",47.97071,7.852224,"http://lh3.googleusercontent.com/wMg4_YxBamK1YTF7pVdIIGaDEtZNzlBKf1klF-om8DWXAycTbSZUVDzrSO5QjIgUwWdha_IhMzYCbNUI-m6f"
"Wegkreuz Breitmatten",47.96884,7.849303,"http://lh3.ggpht.com/Y1usbIUA5Fc-xPTtCR6vRgmbmp07JYUy53mWB8XymQAQGU1y0TJFAgrG3ZPnz4SFCK9h38GMuTE-noa0aWo"
"Waldmensch Weggabler",47.970234,7.844469,"http://lh5.ggpht.com/H7Q6lmnvu8C9lyTuX4vlWh0Tmxhhfj1lzAGPi8_IZP9wpDrLk4upVPC5q4Zy3plMgeIO3MkkNMunw9NHS0kNsA"
"Drache",47.971306,7.842989,"http://lh4.ggpht.com/ud824WR3HJpDseOIFhithWxnk9SmH5NRQS5-vZX_5JKo1rQoZ6Ab-9bTmfnP2Gvgg2M5Nw1eJrG74yOgveB6"
"Heiligtum Der Berufung",47.966335,7.819657,"http://lh5.ggpht.com/Qkwn0QG_h6YuBsPzBq-xtb-Z3NhXcZcf9LHU1lSrw_PcnIeZ_zfgSygQjgGUhhgXc4GVfa6HfNH7JKTLIek"
"Kirche Merzhausen",47.965251,7.825098,"http://lh4.ggpht.com/s2jIFV46VwwGoBL-AIeDoDN1OD0nn-LlTSabrJMkIIISbfJpbZUXvFNLuYhphR7l8gUN9xLzizbBf6Z-_E_XUw"
"Mrzh. Dorfmitte Fontana",47.965552,7.827419,"http://lh4.ggpht.com/H7xRQabBhxohxF_k_XSlLyv6AMVorNTZ1ux5flBvVBEJ5I3_dy-SxnmtCXh1zLOoGE-boIOISFsnjP_CAaXvLA"
"Rehbrunnen",47.967193,7.836647,"http://lh6.ggpht.com/fEnUyUVsE4-hIeThSMsaoFt-wHXCCRnTdjYPHnTCubGo4q7hHmG6l4qBUso1Ru0ETyfB3rBPhzcTky0q60Fl"
"Grosse Kapelle",47.965408,7.85636,"http://lh4.ggpht.com/Tdyz3CmJYZ00PDCej9ohLgduh5qKllibcnokv7X2eo4uC48p1aRkBmAKMGdppJZOy7vyuIX2cTpIsroIDzvWrw"
"Narri Narro",47.966437,7.855544,"http://lh5.ggpht.com/G4h2RZ3hYExTIuEXW-pMnMiPub5aOgODe9qL_CwJJ_EVqIaNytWKQulefvm5iWA0WxPCDFqN6mmMS9kMse8n"
"Stephanienbrunnen",47.979693,7.853405,"http://lh4.ggpht.com/w-Mx_19lOz5F1JuFMEYyUhV6Ix7h46_h7IwbfDTmlEsk-IOp5h0hYcmIxfQnqh3U4lRpe5736okJrpp8l5Q"
"Weise Eule",47.980988,7.854068,"http://lh5.ggpht.com/Sm1_MLyi6kCvVQ4HslPY7L1FnI9e-7bcaZ32g0sfvfX5luW-WccdNywAKE7I0eTIVgzZoh72FrthBDy-CFQC"
"Schulhaus",47.97973,7.895465,"http://lh5.ggpht.com/kT9RXwAmcRAcu6ci6YcUqEQ_qX_v6yChoMMcu-VgQWjsEN4dmoKWfetjmJFdf5pUrpF1eLqDGFAK9nXmj-QE"
"Steinerne Schleife",47.979365,7.896299,"http://lh5.ggpht.com/y_lWPIU6Rit4cYNsdgtel9-h0-OpP9LXp8ba6IsYbUwNqn7uF4E7V0DFvu6dUu0WY8_NsAtV3hwFsszeWP8c1UdeDqZFwwwSExviTZC2ROAv35Yt"
"Littenweiler Eisbär",47.981191,7.890447,"http://lh6.ggpht.com/Cv06QQLXme8xhZJMmC6L4dzhmv3neNcCpzD-pDyjZiCrwhH6uMP5SmzJmv65Y7ZoIbRDQaALK9zV1LRwoaEc"
"Katzensäule",47.981376,7.888598,"http://lh3.ggpht.com/WncyOqyKGjGbu9Gxf6aXOCOIV-I6kTAXnJST9x6-2SvWpBp5XNqaWJCqFf0wCXN540dUlMgCPQvmwrQEXmU"
"Bahnhof Littenweiler",47.981685,7.895116,"http://lh3.ggpht.com/ZLKBM_8RC0EW4TQlNWuR_i396ohwfY1ShdEJRL-Lp5GRE0vz2Ta7U7_Hmm2BdqxAvovobtugoKXARrV4UgL4"
"Gedenkstein",47.98845,7.796019,"http://lh5.ggpht.com/Vvxwbh6JWI1ktOb7SGimQeE4oqLoHlMf45OZQKfUHPc7Tb7Xq5uAjGurNlhN3W6CTwywc1TxOD2-XZ38SLo9Zg"
"Big Hand Sign",47.988205,7.799917,"http://lh3.ggpht.com/13G6BNWLxyxb7ZLSo40HOIZ_gIBacPKik_2EqIAeuHQJ87FipWIzhJXDAZ_IBFWT_Nbm16d_QsfUKqH0XiA"
"Soccer Sculpture",47.986145,7.815351,"http://lh3.googleusercontent.com/pSmvw0gEK-_TLmW6cCsNZphZjFsCO8z23KP8tsMF851gqY66LIDFIPjuDlSUq4P455oLFNUqVd1bBa3U4WI"
"Joseph Brandel Brunnen",47.985116,7.814738,"http://lh3.googleusercontent.com/4J5AeSiMmc2DxWRk5Qw6n_Ww45YVd_Uwul8IFHufFMVxbpwRcxdHnSeQ7NomPkKcrRGod3LSUAxxapL719Q"
"Gutleutkreis 1",47.988518,7.820795,"http://lh5.ggpht.com/KzNB9gQ8Ztwz2K0d5DVr58rqo3buDO_k5aMiTTVNPA-Ysbd1YPcKR2Qsf0un3QkiPmitxMddINlul6uaRhs5P7rJ59CG2vuaO-oq6cDcjxS61dIU"
"Haltestelle Pressehaus",47.986193,7.829222,"http://lh5.ggpht.com/rjsjeJ8LjXET-ESrZxTwl553CN0rrimXqt5JXO1IBoZjRNhlKQqtoiHa94liA-0XDbS67bBddcTVsu3XpIjf"
"Haltestelle Heinrich-von-Stephan Str.",47.986216,7.836598,"http://lh5.ggpht.com/V_2YG5znwTjbNPM0I-IfZE0tS5plG4StObQ83KU95Eslg_SjlBkP5ZkkujCTeCF2DMys6_lFenPeovNkMGkV"
"Münstersteinbruch Denkmal",47.98244,7.839219,"http://lh4.ggpht.com/QgARr7_72A-zlaoj5EQRSDQQuOhstvmCaGHM4UVb6pzGwH48a1Ehsj5YtAOV9W3GRQWJuNKPaztUtuZ1-iMEBQ"
"Goldener Anker",47.988644,7.851441,"http://lh4.ggpht.com/tNXstoDYPDDpg3uiniJ2sz_PyYRlWvdCf__oPwuehGgfAmeptojl2EmI7TQ-rejmdTPjgY2ryT00zjdqjyHl"
"Johanneskirche",47.988868,7.847594,"http://lh4.ggpht.com/s6c_jPcnphe9spgd6i-C-s7zxleMkBSiNvPALdmtmPvOJykSpAnjW3wtbQ8bK2FrGaW_iibPakmErlPkE1buAFM9-m-KciEHAeuwr6nxO9D0GwU"
"Cow Statue",47.985135,7.851844,"http://lh5.ggpht.com/B_jQcKZK8snS_-sZiXVoPfBwUoxwlWw5Zw7AEa_jpkB81obQmoHKCFq5uE8a2R3VYPTJF1K4fr8yOAEP6urZUQKTMHByZhSaVqxHAEV4WoQoQcsd"
"Wendlinger Brunnen",47.975246,7.793061,"http://lh4.ggpht.com/Iy1zFr8J2L8Ui5Fz1sDu7JUWZ3RoTjrM79GO3BbhN3UEkauzue_CFlA_r-_y_EFzRxnDIpx4e9PYrP6V1xA"
"St. Georgener Dorfbrunnen",47.981199,7.806923,"http://lh5.ggpht.com/B1Gvd4bILfIxmG0nhZRfk1v89pt0R_nRj5W0c2xrgMNk6keh3BlVRjOxhvtgO6T6z_BMVgVlqz9xQBMWKKHg"
"Gedenkkreuz St. Georgen",47.977053,7.797099,"http://lh4.ggpht.com/5BNDFpiEg9R9sehfmmG3PzBuLJsXgd7MEeoLWcS8RUs2kw4337ec8F0-wUrE5qVdakddalA3v2A7kYKXv409"
"Zipper and Grapes Fountain",47.978889,7.804593,"http://lh3.ggpht.com/o-IbQZsUl_hHJz6NEhZ11gwGdvg5gs50lMdjFcyf5Xc9qNSfpOsY-yWs2k7nXhx92mLlHOZdw8UA3xCOerAAww"
"Dreisamstadion",47.989847,7.893793,"http://lh6.ggpht.com/iwDvX5zFiswJ0fUuqroqP4-PcQmqG3mpxZCgoBBqGLl3ovK9w-EvlcJbfe39ImQf_yAoXsTaOCJ5dflDTQRo"
"Wegekreuz",47.983146,7.89398,"http://lh6.ggpht.com/Yhjre4jmGbF9z3tBJMUfEaWP_-xBpiymr_z0OC3cofVYf023XInQ3gqvMJDPwE_JMrcxhhleeEVsmgZdTyv3QebFCvjtnnc-9PcHp5mgO7qoISA"
"Trinkwasserbrunnen Herdern",48.006364,7.879199,"http://lh3.googleusercontent.com/N5k-6Ckn6Ubkehus8OfV_Mqmt9vOKL4s-h7otVQNKTV9Py_7Fk-CQHF9e2n2e8Zu4mWjJTQ0iDf4GJuKc4nC"
"Kringelstatue 3fach",48.007065,7.871825,"http://lh3.ggpht.com/SSk8bVH8wzlsKUyRFBB5VQcubFym1shOifyamk-24SygRZMo5CBvtn0hGegiWApTnsrVyAieyUxv9HvERJ9mvw"
"Stahlskulptur am Jägerhäusle",48.007334,7.870382,"http://lh3.googleusercontent.com/-MfMMc80wKDnwBOYJ1N4BuLgb6AkByOGgKAtL3emna9tmahh9QF1elsaw7Gko_SNLYQB3fn6a5Q11pkQI3A"
"Eichhalde Weinbauer",48.006603,7.864816,"http://lh3.googleusercontent.com/QnR-G2__Vn0uNtav5_kypbW21GeDPfL41f7kxDUlpMbkoT76N2CkybzO-2Zr8sG1CuO1_2wqaHaHEB-36hvDBw"
"Weißer Storch",48.008131,7.834734,"http://lh6.ggpht.com/UVzdYfSYChm__uYnXcVPKvWjLBEPqb3K-UPKA1O0bySyiJdXr-Xf5IPKa4hI4q7r8au5aEhDOZVLscIoKhLV"
"Spirale",48.005528,7.840571,"http://lh6.ggpht.com/staahE2FNjuZAP3VhtrVQdYvAPu4vGru9J1JoZCvh2CmVDUGWofLQInEKXrny69Ui1c-tZR9KKK56f2hrxo"
"Auf Wiedersehen",48.01077,7.84108,"http://lh4.ggpht.com/cOlRGsrWbpSCQLaIi7kxA_Tv3eRKbj2eLkBbF_MHVlt1gFWY7Gs-baZOQ6RReFhQGukNSiGnEoIADnXFzbY"
"St. Josef",48.005729,7.833247,"http://lh6.ggpht.com/Yk2DeibQoZC9Uw6eErKeim59g3y5r-u2Z8MXAAbtsmyFYkCWpEj4nUgGH-cVniJAxbcsU6sGPFOmz9qGDVoo"
"Weißer Engel",48.009016,7.840476,"http://lh4.ggpht.com/Dkuq63dkXZIKDOZ6pBwfmOSiSXJLZwbyLqZvwwHih1pIQpxkf3zBxHasu6RL0aqNniFDCgSRYA0N_wU6fggX"
"Sternenkugel",48.005587,7.835541,"http://lh3.ggpht.com/_MIiU8FcvyCSpctOMb2JpmKNCikG1eAKD2y502KU3K8bWNoumJrP3T6qxa24WMpw2rANrwIZBsNePDQy7gItmmV42sll5xa3BhNAvIcHxwT0Y5Y"
"Jump & Twist",48.012409,7.83454,"http://lh5.ggpht.com/4QkldxnQN-eM6zq-pOxHdD9xl44X30TNXsf6BkdUZVO__lgVDLK1mY3iSO_M46CSmAAXa-YRgPdTWDOpb3NU5g"
"4 Headed Fountain",48.006317,7.818108,"http://lh3.ggpht.com/Tnl7zP9LCnhO5XaFmQx3iyN91mPlUb2M8koW4vmQT9OuvUS6llODc7WFEfSD4gVK3yP8EQ8Mqzx_Jf-bG-_D"
"Kleine Buckelrutsche",48.004982,7.815026,"http://lh3.googleusercontent.com/IheAxzuZ7bQ1RvL8Ma6vD3XilnbyxLeW86FLEKFeP826UYSw0RoUQSnju6iPs6JhPct_LurGgJr7Gf0x4DhI"
"Seebühne",48.012235,7.814854,"http://lh3.ggpht.com/YEBzJoFXaTBmzB5144dndvpktnwVRs9n7XT77OyxxbcdwCoz56mLJ7FS6-Qji5NUMvRJ5TA8chqmJBIEcRxjIUjRvUMsWXYm6Sfep6S5wN50yi4"
"Dimension Cube",48.009446,7.810859,"http://lh4.ggpht.com/2PVtM7eTrOU3mzaRolWwGLaWmo0-RYnnTeDCbRsCyVKm8zDQVN2GmS1gE2ZCL-N3sOZ9wmJfs6FrvcQPko6l"
"Alt Haslach 1910",47.993601,7.819792,"http://lh6.ggpht.com/2Ovc-c2C359ojM2Qq36qxBj1B6GHPY9nKkZdEpEyIDl8YcFmssFOx95KOlTVrdWdVLNnPUt373r70YIomI4O9g"
"Dinosaur Jr.",47.996268,7.820276,"http://lh3.ggpht.com/-dzAsWjnwQ8FnpuVNsFw32pqrUlSus8-m-RtQFpsOns3MrRK_moyrb-8FR6lFQ-GG4fOgLbZxB5GSxEwyezr"
"Brunnen am Scherrer Platz",47.990355,7.8198,"http://lh6.ggpht.com/Os4kheQJSS3SIRpFwuAH-CVjssL-rRD0MS0umj1s6BEZsM2NpKGbf0teivPqAbA27KNk3CI_OTTeadEKj68O"
"Flötist Relief",47.994309,7.828408,"http://lh3.googleusercontent.com/phBbQiqeHkOzRpmccl8paucz0QgrpUHcaAfsVj2NS1rrrKoHha3R1g8n7bNrjpd2QVlDxBD4Iq5kn1_4ZBr2"
"Pizzeria Pinocchio",47.99445,7.819344,"http://lh4.ggpht.com/AR3i_DW7wAHCfnqwMwvPibCuxvZ2xkK49pacUWzTlyu8WP9IgB_dWTz913zELuAi3xUliCfGO4Fv-_FW-PyAtw"
"Sonnenuhr Staudinger",47.991222,7.825398,"http://lh3.ggpht.com/NZJ39fyr9UrA9a4jbIUpyRqXTzRwLFWAnikzDROieOmXs9vxVJScXB-7bqQ5Vp8Bo4CUMB-yMh2-DvPym4-ma8F93meryzV1BunWkA9bbl-XyG2hww"
"St. Blasius-Kirche",48.023575,7.865206,"http://lh5.ggpht.com/ZvzvWxe24O5oT9uIzAU9HRyZCDnzslbnMAM9LyP1u_WpLrwtoIkLn5iN4UEW5iWh9DijDpe9iH5domvLBffX"
"Alter Kessel",48.023155,7.85346,"http://lh3.ggpht.com/ffw4JPT9iYeTgvfjGgTthD30-34I1mWD0izu-m0rFGrimWtN1OMzyElfwe0MfdZek1e2lCpC2Iogtj6jFXSgfSnyIL-eRP5gdAyDJJpmvHyu1_CL"
"Dragon's Egg",48.023149,7.858426,"http://lh4.ggpht.com/nXckg3LCbqyWO4twlP0x0t9GyqUEXP3nqGpXGZSNF_pIr2mrxv6rzrsw1OLdGVeMT4fWsjvgLYsDcUZ1gHN9"
"Big Ice Cream",48.022234,7.857996,"http://lh5.ggpht.com/vUoTmNDp8Sc6Jj5x_E6T5N4gJVsY601ePN7wv7zlYfS4C-xYcZ2rVNy1q35N85WAV2axkxunvr6DK_TAa9Pbyg"
"Trainwreckmemorial",48.032205,7.805155,"http://lh4.ggpht.com/MgeBuvvOIG-ObumwJ7JVRo2o3rkwvizjjlp0lIn9ha5vZPMGUUWbVPwloxDIMH0q_T5-a7pbNL1w98jAtKBd"
"Broken Stone Tree",48.029388,7.806418,"http://lh3.ggpht.com/cojsqnb9G7s7ANh2Mr0b5yCoptaeZv3szIkOdYooaVuppOWYx5c-mKrGu40kSwd7N5lir35L48raE3W9xWI"
"Pavillon",47.995957,7.783479,"http://lh5.ggpht.com/vNWsU5vPnITm1CJHn0bmYWkB7dx6pGa6eTvEuqfhP7qIiATXZqbxb4_dlA4Sp_PrX5GwqhOYiRJwmXZ6dVJv"
"Bienenhotel",48.010273,7.78236,"http://lh5.ggpht.com/q0CoDX4y6d8AC_FwzmoUfiKdPrz1vBvfiWb_uDkelzP5OnLB-zMaQ9AZG6ovCXcufMSTmfEegyi2PB1lTwAo"
"Mundensäulen",48.010088,7.780432,"http://lh6.ggpht.com/cp8_d6wfN-2DKnL0gw19VMqK6AkV0R4iXGUJ8Czpeu4oTCt4fIqc_sfSxofP7XPaAELV7Q2HGEs7Mg7yiTA"
"Steinpendel Ohne Stein",48.011811,7.780714,"http://lh3.ggpht.com/nHaG0xsRF2BN_1WBRYKczY7HeunIZfQjG7iInJQwUUiPCMTSRZfUB1dGqy6VGMnmMBBmA5P1qIp0n8qTh9TlJQ"
"Freiburger Mundenhof - Bisonskulptur",48.01195,7.778494,"http://lh5.ggpht.com/2z5oti20mAHQfEvoX1-SWaViR3mcHww02Q4YO5vWyAXGlcCwmuSbM21HzfGhvI73-eoFHPxsOch72c0FxA4O"
"Kirche Peter und Paul",47.96622,7.90808,"http://lh3.ggpht.com/3hCWxx-Wj3dy6WKvAqcOT12hbo-S7xu6dZ57JNfYc3Q8sDKUr9T6XZQm6nAC-1aN-y_rnrcneU-ZD9Y3WeHBnp9WwiP8i-jM5qnuJi-yw0jNzdj7Qw"
"Helene",47.993176,7.880796,"http://lh3.googleusercontent.com/nsgreU6_-wyFcZ4Y2aaaCOdTYRBG5dPE4wpSsAV6fhReVUQ7P0oLmFUqhliInUGVm25wNivSm9Jxxt0oKr2k"
"FT Sportpark",47.990324,7.884735,"http://lh3.ggpht.com/5cQ-4TWT71a4J0HQfK46ExKe-YrE1Lujwm5Lywo0IStjMIZkrRp7ZKhAxJcVEdwq-JM_rJS8jrOnH6yQ-eU"
"Der Uranus",47.990575,7.875723,"http://lh6.ggpht.com/pRCruV-eFUM-41TwCNoDE5qemidHpA6b5ra_CljmN91B4qkj6XDANPSq1gqSuvMglgQtuFE5eaql8rovdNo"
"Herder-Turm",48.022079,7.80086,"http://lh4.ggpht.com/77mtBkzhsasxJrQnbxTlN9Qkxhd5IR6e9KbhIwpxtSgPSsAtkTU_4J4OZXEwX8y4PL9C-ekaMpUlb-F-N1YL"
"Rundwanderweg",47.99872,7.780329,"http://lh6.ggpht.com/hC6E5iu0sfXcArnzR5IzYxa_VxM9C8FsBWHnC-zyTp4Y_t9LQdlx5YMp6of5mauqTbedfHHwS2jYx4_yJ7R0"
"Landratsamt Freiburg im Breisgau",47.999422,7.857202,"http://lh3.ggpht.com/YbpPSsWBVOVavXs2d1ugwncF8leRTl5Cd8X6rPMsLc8Tfxv1D_RI1tYyH6xYthXKd2ndF-W7jDronmCw6q5bIQOmtjD7Ze9p2sSOysz_xp4qs1oy"
"Brunnen am Landratsamt",47.999085,7.857218,"http://lh3.ggpht.com/gTArER0crvNclke3c7eui3A01VnhonoHfZF4h9FVTQ4qNr8YEUGCo8hUeXNyConlcI0YaEBs7DcCrKeBpDbC"
"Vogelhaus Stadtpark",47.997717,7.858309,"http://lh3.ggpht.com/frP1ACE2gqv44wJ9b0FaXR4TPN99z6h02FQes94ih30gsa2I0JlwtRnt2OtIrl10jCb9Gfg6QezlqXGaGKlwWg"
"48° Grad Nördliche Breite",48.000006,7.853416,"http://lh4.ggpht.com/53e9bDbRCB1Me3FESBGssx-XSkwBvuuL9pcvkWULDpgv3cc7q76KWRj1czANSVq2QfNHIjQ7hpP5tTK2FJiV"
"Skulptur vor dem Bauamt",48.00159,7.861255,"http://lh3.googleusercontent.com/CoJbiVANzRW8p5UNqDQTYZEvpsbKsICwMSoNzR0bF1nNuaOjKqsu1qHS0QuriyQ2ZfV-tdSzNx_oUkb61Eg"
"Figur am Rosengarten",48.006977,7.824757,"http://lh6.ggpht.com/VKncNqzCTh0tDt6ZZkP6PEqyax49bhqQCu_JZN9cW4DGdvWmeA3WYSMUwg9Ts7jC2B-NZiW5fAKbTFVhWNHqvprqU5B6ZELY5YY6ywIoJAJTKim2"
"Jüdischer Friedhof",48.01244,7.828646,"http://lh3.ggpht.com/lTzrUueW-wq-rE-vybrUegDO9IkKV8tUXwkmoLrKrPNKEqOhosR6qMFPWLoYmHxbEjlZnGq6X7KAPYbt3EI6qt_4nENo9Tq5rcjwAQ0G8kCcaQwp"
"Stein Weltkugel",48.00688,7.821156,"http://lh3.ggpht.com/gQAlfS8tLTqs3_eUrYwS3pov6H2e3L56a0EWmBushLVAiXn-E8hbmTmkfzBPg38HYzPRSm5c1MHWzyN6QTz5"
"Beautiful Fountain",48.005572,7.823108,"http://lh5.ggpht.com/d6zQ_yhUNxpN4-LpU4jhaLB7mmjBU2oTS-cv0PUmjjN3xhx2w8T-TerZ8MrAupKVNajNlzS7GQ78d-ZF8es"
"Turtles in Ground",48.01076,7.829971,"http://lh5.ggpht.com/XkoFfjTrgLS-BDjUQcOFx8K9OVYiam1QsT17RlEkVl64E_PN8HIgTtCIbOVorwea6akXglwNAVX71I_p2ZkZ"
"Festung Freiburger Schloss",47.99585,7.865916,"http://lh5.ggpht.com/5DVJaSvy7NX2IXkYtZdyH22Xby-Gawi1fg6mFQO91q2XeCuMuWFcmNQiUJAvYgGL1RyneaYH6tZzxdF3ikU"
"Windkuh",47.990744,7.871528,"http://lh4.ggpht.com/tjiPFrVwoH-eqfEPEIGkjZjphtOiBVGjqCm1-Uo6ad7nRNwk_WlC2rxx9DEkyzTK0RjBVerVhsxrUrlwQiqr"
"Riesenkreuz with Cage",47.995644,7.874508,"http://lh6.ggpht.com/5XkYa32WaoI6AFex_p7fdkep8uPH45Rb_fYr9tLa7GoI9qJa6A6-hiROfuU0m1tTJxrq7J5hOHQfJszEiA"
"Sonnenuhr Gasthaus zum Stahl",47.992119,7.873236,"http://lh5.ggpht.com/Mdr87dPSWxTd-7-wwpvmoj_rnxzMVl4nWChTN9A7BcjhWOZpWXS5A4dBYDfj8pDQghn9KD7lK4qoVMAUe3AMog"
"Die Liegende",48.001778,7.84554,"http://lh6.ggpht.com/_txs0MUwOvCVTMv-d4Tc_kRevIT0e_VdivLHstrhOQvuvmsvSRuyOyEDLYTmblh0wc4auQp70-XQH2uEn7RFOn5Bng8_nVStHXECAIGzlnjFCpU"
"Riesensteckdose",48.001027,7.84973,"http://lh4.ggpht.com/lV2AbG_CVM6HM4UrPvNAUKk0cjofoXveS1wo-3445sj__O4DSdfJXMI4CnYu-fIa7g0dBgSbT3e9k2-x3szVXQQ8-W39pqPpfcjGr-BxsEu7_c0"
"Physikalisches Institut",48.002315,7.851216,"http://lh5.ggpht.com/981MOqm-nvDK8dRLuBu7hpizaHuwftvG4DtNeP5mSIEruXi50q8kxt98YG_FIa3fPHSDmjkl09JbpqzAsrs"
"Betende Hände",48.000658,7.844602,"http://lh5.ggpht.com/hND6qSCL3YhAYb7p91VEDWWM2qNrdHZ3cEqC2WKX2erCTPJho4AGMCUzg173G2bOqx6q8iuty_AB4fOD776jeg"
"The Machine",47.99964,7.844921,"http://lh6.ggpht.com/YHVGhAX6fVqD-p7ixNnbRhgXhYRXxIP-yRyCXDe1c5MuzHE0J3LQKHujB-HN6YFK_-xft2VpSAeL5iVpqZyF"
"Rechenzentrum",48.003587,7.84809,"http://lh3.ggpht.com/lZNeoaMWuZTUVdMOiKQKdNPkWRn4FwaONZO6htE9W-O1ta550rcSpwAXH-ywv9lqrylpdE9ub0T5873Q29Y"
"Sportpark Sonnland",48.003816,7.809202,"http://lh6.ggpht.com/sXZ54tWWur4jyJagZYpBI8OXKm3OuYQhW5CYDEIEz44vN-w4WUTs4rFENgBloAP2XW9QtDsLB31ifSikgg6l"
"Dead Under the Bridge",48.001316,7.813788,"http://lh5.ggpht.com/wJFlSlrWSzNC39ARaC5e-nWFrfatqWhgtjeO36luSpBypHBEN-0VPd5VwWP00ZRLmZ4n2mzq1RFZIlfnWWY"
"Münster Brunnen",47.995938,7.852346,"http://lh6.ggpht.com/u2LPJUA30R1rHUib_vTUo8REd1Jeld36hTftJ3A74p-UnkCX18JHh052LbzqsvGWW5Ulkcy2xgWZRrHxZgGC"
"Historisches Kaufhaus",47.995301,7.852241,"http://lh6.ggpht.com/wuoxe1inl0oBZ8T-tZbc2iRh872_Dykc3p0Ahn6syriDmPxNvLQhV9v1RadvJn1mXO3GpqoUHsQNPhOqDTfd"
"Professor Dr. Schreiber",47.990441,7.848094,"http://lh3.ggpht.com/BfBNVWDvz6N1TZ5w3Mc5MMbR5tGZ72Gri2xyqKJR32hMo3NUJ4MP1nQ_z0NmVm_w-bnth74xIeXE0m4d9AhsSw"
"Lions",47.992929,7.852333,"http://lh4.ggpht.com/EODmvfzsxVIJbsuGE2Zb4tOt3K8sROC4ZC7doeDtexZfb0Xo8QI7i7_SdjPxyWnEU2Df1H0jJuc3mycnTqxF7A"
"Noch ein Brunnen",47.990711,7.852076,"http://lh3.ggpht.com/vFbPnW2pG4HHICgNFVcovvQu_wfGMloCk08U-TCVWPoEYgG0n8jAYSuiRayp6R6oK1idfl1hNUBSi6iCj1jN"
"Affenbrunnen",47.99671,7.850113,"http://lh6.ggpht.com/sPyldez2EKnK3DMJ5qa9Rhf5si7ZOnZPRA7ArSwa5IPXzSdvhGKdvNi8Q-A6lOk_eT1Fcc-n2TvgAXi1kKSjsg"
"Heart of the City",47.995111,7.84536,"http://lh6.ggpht.com/1akFOcpaUbsn4oSg1uS-tS0K0U37eFSJZmkozaDJ8nkE1vsGU_fp-IzngD32MwAFOLCyqwmVLYaVBk1rbaFVc21lhqvUb5p_n3oLe-OwWG9tr_Je"
"Martinstor",47.993782,7.84902,"http://lh5.ggpht.com/y76XEBfA7Mne2hzd4HNBJWbFMHWGT4gcUbRiFkhgPvDMLshj3riWVDxqMIx_JSYyRbKWIlXuLcsnZFaszFmhWQ"
"Skulptur am HBF",47.996109,7.841564,"http://lh3.ggpht.com/nw5JP1SAt9fxRzJhHvlt1o1N2Fh18-ViBzUa2w-78HFJ8xORUgM5pyEtzUfKnD-_X362GwEnPtBpksmdGgoQhg"
"Tennenbacher Platz",48.005948,7.847041,"http://lh4.ggpht.com/aTRm7SMZpbDY06i1egegrTn0doCvCOC51Wa3R4783SdQHLlxhxdQxgfqanXrBs8gu1_3i6RUwlYF8L-ynYNV"
"Church Bruehl",48.008738,7.849513,"http://lh5.ggpht.com/p1dmnr_1Ss6RHBl2NzK9THtkVoSzAmgc_kr7U6I78GAvg64wjG2xFv_pYOHK1j3AZbGFQ41E_N4k8MXfsHA"
"Hauptfriedhof Freiburg",48.007328,7.84523,"http://lh3.googleusercontent.com/xk4w1tLrcSJC3IGUIn8_x6zAVl2Q7wTSl1Abj-jPo3h_ukHsTHvtM4QUpZ_dTO33FtC01mnjVsBHpY_wdu8s"
"Ein Engel aus Stein",48.007337,7.841409,"http://lh3.ggpht.com/YLZiT9LOp9JEfnOJm-XWTprPaQrMSWRKLIfM6YvwSlCpDud4co6WH5QA_g4O1Fo6_abXQgq-2yYXDt9XKos"
"Brunnen Hauptfriedhof",48.007278,7.842203,"http://lh6.ggpht.com/wYB2DtxKnV8Lx3Ct6h-kbLT7vd85L0d-ND2cApUhCjSNFIV1KBF2HvjPyEWYsU6au2MuzfIM_cPGSny83dqv"
"Der weisse Turm",48.01281,7.821086,"http://lh5.ggpht.com/chCYKCMFJPgVC85B2OEN2Uu--1liG5JoGTyeM6HP1TNtX6BgyUf3yrbdd4Og_PCTvXRuYjUJi-MlIYqBtftRmnENSwQUNw0SnuTAMjO8_hdaJGCO"
"Höllentor",48.012812,7.819897,"http://lh4.ggpht.com/SLeO4NB1JsUEiE8LvElhSkYObbAN4dHGkm7E7I2dAv8jbUBMm9d5TX2WpMyx6FvJmetSpj4DGIPYtoB19hM"
"Jugendtreff",48.014615,7.823373,"http://lh4.ggpht.com/QpB_Ag9DOmjW7n0bChudIwT-HC535FBy9UYi0_2mb0vSeHnUHM9blg3v_u_ouwE7PAhWV8cjQHJz6QbSgff5fVdCBsAPQ2NBgxk0KYeEg7aV7M-5vQ"
"Wasserrad Wenzinger Schulen",48.013458,7.824549,"http://lh3.ggpht.com/zL4gNFJHnE1QUNzQtfqeK3hsAYKjAIs4wLSH6t-IO4fLNr4GmrAvDCZQrqVhnt00JQJX2PHvaImleXSctkaMKN9HhYm5Nojp8U3e10o47aT3kf_q"
"Bandstand",47.996245,7.798136,"http://lh3.ggpht.com/gQInEzyIIJHlKTPBjAyjRrviwNzv1Ph1G4vlN8AuoNFau6drlo0yCturR9WJjOGF6F6aCgKxsHrh4AHIt8s"
"Stencil Remains",47.97772,7.915673,"http://lh5.ggpht.com/9eiYAP2QCbLUkVJ0Ro6PbIyGqBVAgO0xpALRAvGbfJttqPxdjyX9yygJ7vzAemuK-5S6sveKBcP8gbudYd60"
